从上海到东京坐飞机<span class="target">只</span>要几个小时。		Cóng Shànghǎi dào Dōngjīng zuò fēijī zhǐ yào jǐ gè xiǎoshí.	Flying from Shanghai to Tokyo only takes a few hours.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
老板今天开了几个<span class="target">重要</span>的会。		Lǎobǎn jīntiān kāi le jǐ gè zhòngyào de huì.	The boss had a few important meetings today.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
他只想学<span class="target">几十个</span>汉字。		Tā zhǐ xiǎng xué jǐ shí gè Hànzì.	He only wants to study a few dozen Chinese characters. ("Dozens" is the closest we can get in natural English to the Chinese, which literally means "tens.")			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
我们公司有几十个<span class="target">员工</span>。		Wǒmen gōngsī yǒu jǐ shí gè yuángōng.	Our company has a few dozen employees.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
他写过几十本书，<span class="target">我都喜欢</span>。		Tā xiě guo jǐ shí běn shū, wǒ dōu xǐhuan.	He wrote a few dozen books. I like them all.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
这个<span class="target">年轻</span>的演员演了几十部电影。我都喜欢。		Zhège niánqīng de yǎnyuán yǎn le jǐ shí bù diànyǐng. Wǒ dōu xǐhuan.	This young actor has acted in dozens of movies. I like them all.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
这个年轻的<span class="target">演员演</span>了几十部电影。我都喜欢。		Zhège niánqīng de yǎnyuán yǎn le jǐ shí bù diànyǐng. Wǒ dōu xǐhuan.	This young actor has acted in dozens of movies. I like them all.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
老板在国外有几十<span class="target">套</span>房子。		Lǎobǎn zài guówài yǒu jǐ shí tào fángzi.	The boss has a few dozen houses abroad.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
妈妈每个月都给我<span class="target">几百</span>块钱。		Māma měi gè yuè dōu gěi wǒ jǐ bǎi kuài qián.	Mom gives me a couple hundred dollars every month.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
这个月我们卖了<span class="target">几千</span>本书。		Zhège yuè wǒmen mài le jǐ qiān běn shū.	We sold a couple thousand books this month.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
几百家外国公司<span class="target">参加</span>了这个<span class="target">大会</span>。		Jǐ bǎi jiā wàiguó gōngsī cānjiā le zhège dàhuì.	Several hundred foreign companies attended this conference.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
这<span class="target">篇文章</span>有几万个字，太长了。		Zhè piān wénzhāng yǒu jǐ wàn gè zì, tài cháng le.	This article has tens of thousands of characters. It's too long.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
我认识一个朋友，她有几百<span class="target">双鞋</span>。		Wǒ rènshi yī gè péngyou, tā yǒu jǐ bǎi shuāng xié.	I have a friend that has a couple hundred pairs of shoes.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
? < 好几 < ?		5 < 好几 < 10				<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
他读了<span class="target">好几</span>遍。		Tā dú le hǎojǐ biàn.	He's read quite a few times.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
我有好几个<span class="target">室友</span>。		Wǒ yǒu hǎojǐ gè shìyǒu.	I have quite a few roommates.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
他吃了好几<span class="target">碗</span>米饭。		Tā chī le hǎojǐ wǎn mǐfàn.	He ate quite a few bowls of rice.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
我们去过好几次北京。		Wǒmen qù guo hǎojǐ cì Běijīng.	We've been to Beijing quite a few times.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGHC9CA">A2: Using "ji" to mean "several"</a>	CGW
我不要回家。还早<span class="target">呢</span>！		Wǒ bù yào huíjiā. Hái zǎo ne!	I don't want to go home. It's still early!			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGC8CB8">A2: Modal particle "ne"</a>	CGW
太远了，坐火车要十个小时<span class="target">呢</span>。		Tài yuǎn le, zuò huǒchē yào shí gè xiǎoshí ne.	It's too far. By train, it'll take 10 hours.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGC8CB8">A2: Modal particle "ne"</a>	CGW
我找了你很<span class="target">久</span>呢，你去哪里了？		Wǒ zhǎo le nǐ hěn jiǔ ne, nǐ qù nǎlǐ le?	I looked for you for quite a while. Where did you go?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGC8CB8">A2: Modal particle "ne"</a>	CGW
你喝吧，还有很多<span class="target">可乐</span>呢。		Nǐ hē ba, háiyǒu hěn duō kělène.	Drink some. There's a lot of cola left.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGC8CB8">A2: Modal particle "ne"</a>	CGW
爸爸在工作呢，不能<span class="target">和你</span>一起玩。		Bàba zài gōngzuò ne, bù néng hé nǐ yīqǐ wán.	Daddy's working. He can't play with you.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGC8CB8">A2: Modal particle "ne"</a>	CGW
知道<span class="target">了</span>。		Zhīdào le.	Got it. / I see. (This is something I didn't know before now)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGE5Q4J">A2: Expressing "now" with "le"</a>	CGW
懂<span class="target">了</span>。		Dǒng le.	Now I understand.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGE5Q4J">A2: Expressing "now" with "le"</a>	CGW
我20岁<span class="target">了</span>！		Wǒ èrshí suì le!	I'm 20 years old now!			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGE5Q4J">A2: Expressing "now" with "le"</a>	CGW
吃饭<span class="target">了</span>！		Chīfàn le!	Time to eat!			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGE5Q4J">A2: Expressing "now" with "le"</a>	CGW
我走<span class="target">了</span>。		Wǒ zǒu le.	I'm leaving now.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGE5Q4J">A2: Expressing "now" with "le"</a>	CGW
快<span class="target">点儿</span>，开会了！		Kuài diǎnr, kāihuì le!	Hurry up, it's time for the meeting now!			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGE5Q4J">A2: Expressing "now" with "le"</a>	CGW
到你<span class="target">了</span>。		Dào nǐ le.	It's your turn now.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGE5Q4J">A2: Expressing "now" with "le"</a>	CGW
这家店的衣服<span class="target">有的</span>贵，<span class="target">有的</span>便宜。		Zhè jiā diàn de yīfu yǒude guì, yǒude piányi.	In this shop, some of the clothes are expensive and some are cheap.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB">A2: Using "youde" to mean "some"</a>	CGW
外国人<span class="target">有的</span>很有钱，<span class="target">有的</span>没钱。		Wàiguó rén yǒude hěn yǒuqián, yǒude méi qián.	Some foreigners are rich, but some aren't.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB">A2: Using "youde" to mean "some"</a>	CGW
我们公司有一些电脑，有的是新的，有的是<span class="target">旧</span>的。		Wǒmen gōngsī yǒu yīxiē diànnǎo, yǒude shì xīn de, yǒude shì jiù de.	Our company has some computers. Some are new, and some are old.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB">A2: Using "youde" to mean "some"</a>	CGW
他写了很多书，有的卖<span class="target">得</span>很好，有的卖<span class="target">得</span>不好。		Tā xiě le hěn duō shū, yǒude mài de hěn hǎo, yǒude mài de bù hǎo.	He has written a lot of books. Some sell well, but some don't.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB">A2: Using "youde" to mean "some"</a>	CGW
他有很多房子，有的在<span class="target">国内</span>，有的在<span class="target">国外</span>。		Tā yǒu hěn duō fángzi, yǒude zài guónèi, yǒude zài guówài.	He has a lot of houses, some of them are within the country and some are abroad.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB">A2: Using "youde" to mean "some"</a>	CGW
晚上六点以后，有的人下班了，有的人在<span class="target">加班</span>。		Wǎnshang liùdiǎn yǐhòu, yǒude rén xiàbān le, yǒude rén zài jiābān.	After six o'clock some people are off work, while some are still working (doing overtime).			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB">A2: Using "youde" to mean "some"</a>	CGW
我的大学老师有的很<span class="target">年轻</span>，有的很老。		Wǒ de dàxué lǎoshī yǒude hěn niánqīng, yǒude hěn lǎo.	Some of my college teachers are young, some are old.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB">A2: Using "youde" to mean "some"</a>	CGW
酒吧里，有的人在喝酒，有的人在<span class="target">跳舞</span>，还有的人在<span class="target">聊天</span>。		Jiǔbā lǐ, yǒude rén zài hējiǔ, yǒude rén zài tiàowǔ, hái yǒude rén zài liáotiān.	In the bar, some people are drinking, some are dancing, and some are chatting.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB">A2: Using "youde" to mean "some"</a>	CGW
你<span class="target">看到</span>那个帅哥了吗？<br>你<span class="target">看见</span>那个帅哥了吗？		Nǐ kàndào nàge shuàigē le ma?<br>Nǐ kànjiàn nàge shuàigē le ma?	Did you see that handsome guy?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP">A2: Result complements "-dao" and "-jian"</a>	CGW
你<span class="target">听到</span>了吗？<br>你<span class="target">听见</span>了吗？		Nǐ tīngdào le ma?<br>Nǐ tīngjiàn le ma?	Did you hear it?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP">A2: Result complements "-dao" and "-jian"</a>	CGW
你<span class="target">没看到</span>那个帅哥吗？<br>你<span class="target">没看见</span>那个帅哥吗？		Nǐ méi kànjiàn nàge shuàigē ma?<br>Nǐ méi kàndào nàge shuàigē ma?	You didn't see that handsome guy?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP">A2: Result complements "-dao" and "-jian"</a>	CGW
这个汉字很<span class="target">好写</span>。		Zhège Hànzì hěn hǎo xiě.	This Chinese character is easy to write.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGJQU93">A2: Using "hao" to mean "easy"</a>	CGW
这个词的<span class="target">意思</span>很好懂。		Zhège cí de yìsi hěn hǎo dǒng.	The meaning of this word is easy to understand.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGJQU93">A2: Using "hao" to mean "easy"</a>	CGW
<span class="target">三明治</span>很好做。		Sānmíngzhì hěn hǎo zuò.	Sandwiches are easy to make.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGJQU93">A2: Using "hao" to mean "easy"</a>	CGW
这个<span class="target">笔</span>很好用。		Zhège bǐ hěn hǎo yòng.	This pen is easy to use.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGJQU93">A2: Using "hao" to mean "easy"</a>	CGW
好吃<br>好喝<br>好看<br>好听<br>好闻<br>好玩		hǎochī<br>hǎohē<br>hǎokàn<br>hǎotīng<br>hǎowén<br>hǎowán	good to taste, good to eat, delicious<br>good to taste, good to drink<br>good to look at, good-looking, attractive<br>good to listen to, pleasant to listen to, good-sounding<br>good to smell, smells good, good-smelling<br>fun			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGJQU93">A2: Using "hao" to mean "easy"</a>	CGW
<span class="target">这首歌</span>很好听。		Zhè shǒu gē hěn hǎotīng.	This song is great.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGJQU93">A2: Using "hao" to mean "easy"</a>	CGW
你的新<span class="target">包</span>很好看。		Nǐ de xīn bāo hěn hǎokàn.	Your new bag looks good.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGJQU93">A2: Using "hao" to mean "easy"</a>	CGW
我觉得上海很<span class="target">好玩</span>。		Wǒ juéde Shànghǎi hěn hǎowán.	I think Shanghai is a lot of fun.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGJQU93">A2: Using "hao" to mean "easy"</a>	CGW
<span class="target">多少钱？</span>		Duōshao qián?	How much?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGL6JOE">A2: Counting money</a>	CGW
这<span class="target">件</span>衣服多少钱？		Zhè jiàn yīfu duōshao qián?	How much is this clothing?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGL6JOE">A2: Counting money</a>	CGW
两块五毛		liǎng kuài wǔ máo	two kuai five mao (2.5)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGL6JOE">A2: Counting money</a>	CGW
三块八毛		sān kuài bā máo	three kuai eight mao (3.8)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGL6JOE">A2: Counting money</a>	CGW
十块两毛		shí kuài liǎng máo	ten kuai two mao (10.2)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGL6JOE">A2: Counting money</a>	CGW
二十三块八毛		èrshí-sān kuài bā máo	Twenty-three kuai eight mao (23.8)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGL6JOE">A2: Counting money</a>	CGW
五十块五毛		wǔshí kuài wǔ máo	fifty kuai five mao (50.5)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGL6JOE">A2: Counting money</a>	CGW
二块五		<span class="target">两</span>块五<br><br>liǎng kuài wǔ	two kuai five mao (2.5)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGL6JOE">A2: Counting money</a>	<span class="red">訂</span> CGW <span class="red">正</span>
两块两		两块<span class="target">二</span><br><br>liǎng kuài èr	two kuai two mao (2.2)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGL6JOE">A2: Counting money</a>	<span class="red">訂</span> CGW <span class="red">正</span>
三块八毛六		sān kuài bā máo liù	three kuai eight mao six fen (3.86)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGL6JOE">A2: Counting money</a>	CGW
Explain difference between 块 and 元.						<a href="https://resources.allsetlearning.com/chinese/grammar/ASGL6JOE">A2: Counting money</a>	CGW
一？河		一条河<br><br>yī tiáo hé	a river			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
五？水		五瓶水<br><br>wǔ píng shuǐ	five bottles of water			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
六？巧克力		六块巧克力<br><br>liù kuài qiǎokèlì	six pieces of chocolate			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
一？路		一条路<br><br>yī tiáo lù	a road			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
三？鱼		三条鱼<br><br>sān tiáo yú	three fish			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
两？猫		两只猫<br><br>liǎng zhī māo	two cats			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
一？狗		一条狗<br><br>yī tiáo gǒu	a dog			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
八？电脑		八台电脑<br><br>bā tái diànnǎo	eight computers			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
七？茶叶		七盒茶叶<br><br>qī hé cháyè	seven boxes of tea leaves			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
四？牛奶		四杯牛奶<br><br>sì bēi niúnǎi	four glasses of milk			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
十？美女		十个美女<br><br>shí gè měinǚ	ten beautiful women			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
一？鱼		一条鱼<br><br>yī tiáo yú	a fish			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
一？人		一个人<br><br>yī gè rén	a person			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
一？龙		一条龙<br><br>yī tiáo lóng	a dragon			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
一？短信		一条短信<br><br>yī tiáo duǎnxìn	a text (message)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
九？玫瑰		九支玫瑰<br><br>jiǔ zhī méiguī	nine roses			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
一<span class="target">块</span>巧克力<br>一<span class="target">盒</span>巧克力<br>一<span class="target">颗</span>巧克力		yī kuài qiǎokèlì<br>yī hé qiǎokèlì<br>yī kē qiǎokèlì	a piece of chocolate<br>a box of chocolate<br>a small piece of chocolate			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG64BTE">A2: Measure words for counting</a>	CGW
在<span class="target">纽约</span>		zài Niǔyuē	in New York (big place)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGFBWZL">A2: Expressing location with "zai... shang / xia / li"</a>	CGW
<span class="target">在</span>桌子<span class="target">上</span>。		zài zhuōzi shàng	on the table			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGFBWZL">A2: Expressing location with "zai... shang / xia / li"</a>	CGW
<span class="target">在</span>地<span class="target">上</span>。		zài dìshàng	on the floor.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGFBWZL">A2: Expressing location with "zai... shang / xia / li"</a>	CGW
你的手机<span class="target">在</span>包<span class="target">里</span>吗？		Nǐ de shǒujī zài bāo lǐ ma?	Is your cell phone in the bag?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGFBWZL">A2: Expressing location with "zai... shang / xia / li"</a>	CGW
他<span class="target">在</span>楼<span class="target">下</span>。		Tā zài lóuxià.	He is downstairs.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGFBWZL">A2: Expressing location with "zai... shang / xia / li"</a>	CGW
Walmart<span class="target">在</span>我家<span class="target">旁边</span>。		Walmart zài wǒ jiā pángbiān.	Walmart is next to my house.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGFBWZL">A2: Expressing location with "zai... shang / xia / li"</a>	CGW
<span class="target">在</span>课<span class="target">上</span>		zài kè shàng	in class			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGFBWZL">A2: Expressing location with "zai... shang / xia / li"</a>	CGW
在<span class="target">派对</span>上		zài pàiduì shàng	at the party			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGFBWZL">A2: Expressing location with "zai... shang / xia / li"</a>	CGW
在<span class="target">会议</span>上		zài huìyì shàng	at the meeting			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGFBWZL">A2: Expressing location with "zai... shang / xia / li"</a>	CGW
在<span class="target">婚礼</span>上		zài hūnlǐ shàng	at the wedding			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGFBWZL">A2: Expressing location with "zai... shang / xia / li"</a>	CGW
可是 vs 但是?		kěshì vs 但是?	但是 slightly stronger/more formal than 可是			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGUD81S">A2: Two words for "but"</a>	CGW
我喜欢他，<span class="target">可是</span>他不喜欢我。		Wǒ xǐhuan tā, kěshì tā bù xǐhuan wǒ.	I like him, but he doesn't like me.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGUD81S">A2: Two words for "but"</a>	CGW
中文很<span class="target">有意思</span>，但是也很难。		Zhōngwén hěn yǒuyìsi, dànshì yě hěn nán.	Chinese is very interesting, but it is also very hard.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGUD81S">A2: Two words for "but"</a>	CGW
我喜欢这件<span class="target">衬衫</span>，可是太贵了。		Wǒ xǐhuan zhè jiàn chènshān, kěshì tài guì le.	I like this shirt, but it is too expensive.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGUD81S">A2: Two words for "but"</a>	CGW
老板昨天给他打电话，可是他没<span class="target">接</span>。		Lǎobǎn zuótiān gěi tā dǎ diànhuà, kěshì tā méi jiē.	The boss gave him a call yesterday, but he didn't answer.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGUD81S">A2: Two words for "but"</a>	CGW
你们可以在这里看书，<span class="target">可是</span>不可以说话。		Nǐ men kěyǐ zài zhèlǐ kàn shū, kěshì bù kěyǐ shuōhuà.	You can read books here, but you can't talk.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGUD81S">A2: Two words for "but"</a>	CGW
他说五点<span class="target">来见</span>我，但是他没来。		Tā shuō wǔ diǎn lái jiàn wǒ, dànshì tā méi lái.	He said he would come to see me at five, but he didn't.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGUD81S">A2: Two words for "but"</a>	CGW
Short forms of 可是 and 但是?		可 (kě) and 但 (dàn)				<a href="https://resources.allsetlearning.com/chinese/grammar/ASGUD81S">A2: Two words for "but"</a>	CGW
Which 要?<br><br>老板今天要见一个新<span class="target">客户</span>。		Lǎobǎn jīntiān yào jiàn yī gè xīn kèhù.	Today the boss needs to see a new client.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>你要什么？		Nǐ yào shénme?	What do you want?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>你要茶还是咖啡？		Nǐ yào chá háishì kāfēi?	Do you want tea or coffee?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>明天下雨，你要<span class="target">带伞</span>。		Míngtiān xiàyǔ, nǐ yào dài sǎn.	It's going to rain tomorrow; you need to bring an umbrella.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>老板下周要出差吗？		Lǎobǎn xià zhōu yào chūchāi ma?	Is the boss going on a business trip next week?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>老师太累了，要好好<span class="target">休息</span>。		Lǎoshī tài lèi le, yào hǎohāo xiūxi.	The teacher is too tired. She needs to rest well.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>爸爸要买一个新手机。		Bàba yào mǎi yī gè xīn shǒujī.	Dad wants to buy a new cell phone.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>周末你们要一起看电影吗？		Zhōumò nǐmen yào yīqǐ kàn diànyǐng ma?	Do you want to go see a movie together this weekend?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>星期五我们要开会。		Xīngqīwǔ wǒmen yào kāihuì.	We are going to have a meeting on Friday.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>你们都要冰可乐吗？		Nǐmen dōu yào bīng kělè ma?	Do you all want coke with ice?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>我们要三碗米饭。		Wǒmen yào sān wǎn mǐfàn.	We want three bowls of rice.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>12点我要去吃饭。		Shí'èr diǎn wǒ yào qù chīfàn.	I am going to go eat at 12 o'clock.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>我要跟你一起去。		Wǒ yào gēn nǐ yīqǐ qù.	I want to go with you.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>我要一杯水。		Wǒ yào yī bēi shuǐ.	I want a cup of water.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>今年你要回家<span class="target">过年</span>吗？		Jīnnián nǐ yào huíjiā guònián ma?	Are you going to return home this year to celebrate the Chinese New Year?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>你要喝什么酒？		Nǐ yào hē shénme jiǔ?	What kind of wine do you want to drink?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>我们明天要上班。		Wǒmen míngtiān yào shàngbān.	We need to work tomorrow. (logically, most people don't really WANT to work)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>你要早点睡觉。		Nǐ yào zǎo diǎn shuìjiào.	You need to go to bed earlier.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>她要去大城市找工作。		Tā yào qù dà chéngshì zhǎo gōngzuò.	She wants to go to a big city to find a job.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
Which 要?<br><br>他们明年要结婚了。		Tāmen míngnián yào jiéhūn le.	They are going to get married next year.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG95AL1">A2: Auxiliary verb "yao" and its multiple meanings</a>	CGW
来中国<span class="target">以后</span>，她认识了她的老公。		Lái Zhōngguó yǐhòu, tā rènshi le tā de lǎogōng.	After coming to China, she met her husband.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY">A2: After a specific time with "yihou"</a>	CGW
她一个月以后<span class="target">开始</span>上班。		Tā yī gè yuè yǐhòu kāishǐ shàngbān.	After one month, she will start working.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY">A2: After a specific time with "yihou"</a>	CGW
几年以后，我们公司会<span class="target">更</span>大。		Jǐ nián yǐhòu, wǒmen gōngsī huì gèng dà.	In a few years, our company will be even bigger.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY">A2: After a specific time with "yihou"</a>	CGW
